qm9_id,smiles,ionization_potential_eV
22973,[H]C(=O)/C(N=O)=C(\[H])C([H])([H])C([H])([H])N([H])[H],8.705218130851742
22992,[H]O/N=C1\C([H])([H])C([H])([H])[C@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H],9.553720458348566
23006,[H]C#C/C(=N\O[H])[C@@]1([H])N(C([H])([H])[H])C1([H])[H],9.136204284128132
23014,[H]C#C[C@]1([H])C([H])([H])[C@]1([H])/C(=N/O[H])C([H])([H])[H],9.22985846320459
23016,[H]C#C[C@]1([H])N([H])[C@]1([H])/C(=N/O[H])C([H])([H])[H],9.300767972434985
23051,[H]O/N=C1\C([H])([H])OC12C([H])([H])C([H])([H])C2([H])[H],9.59142127888019
23077,[H]O/N=C1\C([H])=C2C([H])([H])C([H])([H])[C@]2([H])C1([H])[H],8.548452910189406
23091,[H]C#C[C@@]1([H])/C(=N/O[H])C([H])=C([H])N1[H],8.078331093591924
23123,[H]O/N=C1\C([H])([H])C([H])=C([H])[C@]1([H])OC([H])([H])[H],9.856512902976853
23133,[H]O/N=C1\C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])[H],9.697356144328136
23148,[H]O/N=C(/C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])OC1([H])[H],9.66964758156583
23165,[H]O/N=C1\C([H])([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[H],9.516570494236465
23189,[H]O/N=C1\C([H])([H])[C@@]2([H])N([H])[C@@]12C#N,9.822093215073602
23192,[H]C#C[C@]12/C(=N/O[H])C([H])([H])N1C2([H])[H],9.232884562554965
23202,[H]O/N=C1\C([H])([H])[C@]2([H])C([H])([H])[C@]12OC([H])([H])[H],9.141439626947307
23222,[H]O/N=C1\C([H])=C([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],8.821672474678124
23246,[H]O/N=C1/[C@@]2([H])[C@@]([H])(O[H])[C@@]2([H])[C@@]1([H])O[H],9.455164058240952
23270,[H]O/N=C1\C([H])([H])[C@@]2([H])N([H])[C@@]2([H])[C@@]1([H])O[H],9.812974962539053
23303,[H]O/N=C1\C([H])=C(C([H])([H])[H])[C@]2([H])N([H])[C@]12[H],8.812080904570498
23352,[H]ON=C1C([H])([H])N(C2([H])C([H])([H])C2([H])[H])C1([H])[H],8.753321371818787
23390,[H]O/N=C1\[C@@]2([H])O[C@]1([H])C([H])([H])C([H])=C2[H],9.612105742021521
23396,[H]O/N=C1\[C@]2([H])O[C@@]1([H])C([H])([H])C([H])([H])C2([H])[H],9.816676432171835
23401,[H]O/N=C1/[C@]2([H])C([H])=C([H])[C@@]1([H])OC2([H])[H],9.633640528328966
23404,[H]ON=C1[C@]2([H])N([H])C([H])([H])[C@@]1([H])N([H])C2([H])[H],8.927802168208322
23431,[H]O/N=C1\C([H])([H])[C@]2([H])N(C([H])=O)[C@]12[H],9.56156709559097
23440,[H]O/N=C1\C([H])([H])[C@@]2([H])C([H])([H])C([H])=C([H])[C@@]12[H],9.481095812722872
23446,[H]O/N=C1\C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])[C@@]12[H],9.779541412550623
23459,[H]O/N=C1\C([H])=C([H])C([H])([H])[C@@]2([H])O[C@@]12[H],9.158758847067023
23468,[H]O/N=C1\C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])O[C@@]12[H],9.607529061689316
23480,[H]O/N=C1\[C@@]2([H])C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@]32[H],9.38608796786222
23488,[H]O/N=C1\[C@@]2([H])N=C([H])N3[C@@]2([H])[C@]13[H],9.603950149421019
23507,[H]O/N=C1\C([H])=C2C([H])([H])[C@]3([H])[C@@]2([H])[C@]13[H],8.360619764126183
23511,[H]O/N=C1\C([H])([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])[C@@]23[H],9.049160308602694
23514,[H]O/N=C1\C([H])([H])N2C([H])([H])[C@@]3([H])[C@]1([H])[C@@]23[H],8.82239985680048
23530,[H]O/N=C1\[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])[C@@]2([H])O[H],9.837206288379079
23573,[H]O/N=C1/[C@]2([H])O[C@@]1([H])[C@]1([H])C([H])([H])[C@@]12[H],9.733094740912293
23602,[H]O/N=C1\C([H])([H])N2[C@@]1([H])[C@]1([H])C([H])([H])[C@]21[H],8.916108153882513
23612,[H]ON=C(C1([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])[H],8.916243405355914
23616,[H]ON=C1[C@]2([H])[C@@]3([H])[C@]2([H])[C@@]2([H])[C@]1([H])[C@]23[H],8.988956915205724
23617,[H]O/N=C1/[C@]2([H])[C@]3([H])N4[C@@]([H])([C@]23[H])[C@@]14[H],9.240069701882076
23642,[H]c1c(F)nc(=O)n([H])c1[H],9.626268193713157
23670,[H]Oc1c([H])c([H])nc(F)c1[H],9.849701367819895
23692,[H]c1nc([H])c(=O)n([H])c1F,9.226597262919304
23699,[H]/N=c1/nc([H])nc(F)o1,10.40318657505085
23718,[H]c1nc(F)c([H])c([H])c1F,9.893506325427513
23722,[H]Oc1nc([H])c(F)c([H])n1,9.818372934209837
23794,[H]/N=c1/c([H])c(F)c([H])nn1[H],8.732322679752171
23832,O=c1nc(F)nno1,12.405789633911677
23865,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C(F)(F)F,12.360072910430752
23875,[H]C#CC(=O)C(F)(F)F,12.126399571942587
23913,[H]N([H])C1(C(F)(F)F)C([H])([H])C1([H])[H],10.357860484625549
23937,[H]c1nc([H])c(C#CC#N)o1,9.73081208384567
23941,[H]C#CC#Cc1nc([H])n([H])c1[H],8.44914071383095
23944,[H]c1c(C#CC#N)c([H])n([H])c1[H],8.796638592538807
23954,[H]C#Cc1nc([H])oc1C#C[H],8.975044492615083
23971,[H]C#Cc1oc([H])c(C#N)c1[H],9.29861316806489
23973,[H]C#Cc1nc(C#N)n([H])c1[H],9.203054632775201
23976,[H]C#Cc1nc(C#C[H])n([H])c1[H],8.515474816221543
23990,[H]C#Cc1oc(C#N)c([H])c1[H],9.180235074470287
24013,[H]C#C[C@]1([H])n2c([H])nc([H])c2C1([H])[H],8.60174909591638
24028,[H]C#CC([H])([H])c1c([H])nc([H])nc1[H],10.16048028356123
24033,[H]C#CC([H])([H])c1nc([H])nc([H])n1,10.667302635575071
24035,[H]c1nc([H])c([H])c(C([H])([H])C#N)c1[H],10.085437245031152
24041,[H]c1nc([H])c(C([H])([H])C#N)nc1[H],10.35566763329602
24071,[H]c1c([H])c(N([H])C([H])([H])C#N)n([H])c1[H],8.4770467849981
24078,[H]c1oc(OC([H])([H])C#N)c([H])c1[H],8.8312756613231
24080,[H]c1nc([H])c(OC([H])([H])C#N)o1,9.564109137033858
24088,[H]C#CC([H])([H])N([H])c1nc([H])n([H])c1[H],7.710776556517661
24114,[H]c1nc([H])c(C([H])([H])C2([H])C([H])([H])C2([H])[H])o1,9.163138987718463
24129,[H]c1oc(C([H])([H])N2C([H])([H])C2([H])[H])c([H])c1[H],8.762530469563057
24168,[H]c1nc([H])n(C([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H],8.659190985318734
24173,[H]c1nc2c([H])c([H])c([H])c([H])n2c1[H],8.142388536304177
24197,[H]c1c2c(n([H])c1[H])C1([H])C([H])([H])N2C1([H])[H],7.501647959173373
24199,[H]c1oc2c(c1[H])N1C([H])([H])C2([H])C1([H])[H],8.042886905156704
24300,[H]c1nc2n(c1[H])C([H])([H])[C@@]1([H])N([H])[C@@]21[H],8.421884619277494
24304,[H]c1c2c3n(c1[H])C([H])([H])[C@@]3([H])C([H])([H])C2([H])[H],7.921900986594144
24313,[H]c1c([H])c2n3c1C([H])([H])C([H])([H])[C@]3([H])C2([H])[H],7.528897283533757
24370,[H]C1=C([H])C([H])([H])Oc2c([H])c([H])n([H])c21,7.3064541712249325
24371,[H]C1=C([H])C([H])([H])Oc2nc([H])n([H])c21,7.630979645272899
24394,[H]C1=NC([H])([H])c2c(nc([H])n2[H])O1,8.429897607887522
24399,[H]C1=C([H])C([H])([H])C([H])([H])c2c1c([H])c([H])n2[H],7.397548074506827
24409,[H]C1=Nc2c([H])c([H])n([H])c2C([H])([H])O1,7.855780863660159
24445,[H]c1oc2c(c1[H])N([H])C([H])([H])C([H])([H])O2,7.66536941425938
24464,[H]c1c([H])c2c([H])c([H])n([H])c([H])c-2c1[H],7.00957010496061
24494,[H]c1nc([H])c2c(c1[H])c([H])c([H])n2[H],8.406996782778547
24557,[H]c1nc([H])c([H])c([H])c([H])n([H])c([H])n1,8.242279303878297
24576,[H]c1nc([H])oc([H])nc([H])c([H])n1,8.473952412279301
24578,[H]C1=C([H])C([H])([H])n2c([H])nc([H])c2C1([H])[H],8.35040750502013
24605,[H]c1oc([H])c(C2([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],8.628845443306348
24606,[H]c1nc(C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])o1,9.175574874232792
24649,[H]c1nc(N2C([H])([H])C2([H])[H])c([H])c([H])c1[H],8.410180063260459
24657,[H]c1nc([H])c([C@]2([H])N([H])C2([H])[H])nc1[H],9.485371570496158
24668,[H]c1nc([H])c([C@]2([H])OC2([H])[H])c([H])n1,10.036293832497805
24741,[H]C#CC(=O)c1nc([H])c([H])o1,9.976711903624851
24767,[H]C1=C([H])c2nc([H])oc2C1=O,9.222107008670807
24800,[H]/N=c1\nc([H])oc(C#N)n1,10.64362417707671
24822,[H]C#Cc1c([H])oc([H])c([H])c1=O,9.347541773916195
24831,[H]/N=c1\c([H])c([H])oc([H])c([H])c1=O,9.577847888392501
24855,[H]/N=c1\c([H])nc([H])nc(=O)n1[H],10.20915605753746
24917,[H]/N=c1\n([H])c2oc([H])c([H])c2n1[H],7.437003294745682
24934,[H]c1oc2c(c1[H])C([H])([H])C(=O)C2([H])[H],8.755349147993895
24965,[H]C1=C([H])C([H])([H])c2oc(=O)oc21,8.65749608875101
25002,[H]/N=C1\Oc2nc([H])c([H])n2C1([H])[H],8.754241132999786
25004,[H]c1c([H])c2n(c1[H])C([H])([H])C(=O)C2([H])[H],8.256516023607386
25013,[H]/N=c1\oc([H])c(C2([H])C([H])([H])C2([H])[H])n1[H],7.779533664144872
25016,[H]/N=c1\oc([H])c(N2C([H])([H])C2([H])[H])n1[H],7.779625382842918
25042,[H]/N=c1\c([H])nc(C#N)c([H])n1[H],8.840348010968082
25090,[H]/N=c1\nc([H])n([H])c(=O)c([H])c1[H],9.77294619430869
25128,[H]C#Cc1nc([H])n([H])/c(=N\[H])c1[H],8.555590592859618
25151,[H]C#Cc1nc([H])oc(=O)c1[H],9.893057563408325
25174,[H]c1c([H])c([H])n([H])c(=O)c1C#N,9.111144357971448
25198,[H]/N=c1/c(=N/[H])c([H])c([H])nc([H])n1[H],8.884245830152258
25212,[H]c1c([H])c([H])n([H])c(=O)c(=O)c1[H],8.88432012812161
25217,[H]c1oc(=O)c(=O)c([H])c([H])c1[H],9.501177184468153
25223,[H]/N=C1/c2nc([H])oc2C([H])([H])N1[H],9.104123333237082
25234,[H]c1c2c(n([H])c1[H])OC([H])([H])C2=O,8.357748342456894
25240,[H]c1oc2c(c1[H])C(=O)OC2([H])[H],9.590338845310136
25251,[H]c1oc2c(c1[H])C([H])([H])C([H])([H])C2=O,9.215470962464858
25253,[H]c1c2c(n([H])c1[H])C(=O)C([H])([H])N2[H],8.002326325759125
25258,[H]c1oc2c(c1[H])C([H])([H])N([H])C2=O,9.169132292819452
25259,[H]c1nc2c(o1)C(=O)N([H])C2([H])[H],9.802973725014432
25273,[H]c1nc([H])n2c1OC([H])([H])C2=O,8.904675439613172
25288,[H]C(=O)C#Cc1nc([H])c([H])n1[H],8.982486137354233
25289,[H]C(=O)C#Cc1nc([H])c([H])o1,9.603827104974469
25315,[H]C(=O)c1c(C#N)nc([H])n1[H],10.051262835118822
25318,[H]C#Cc1c(C([H])=O)c([H])c([H])n1[H],8.620120811639136
25394,[H]C(=O)c1c([H])nc([H])c(=O)n1[H],9.451693852739524
25407,[H]C(=O)c1c([H])nc([H])n([H])c1=O,9.75536535848098
25408,[H]C(=O)c1c([H])nc([H])oc1=O,10.420043446506984
25429,[H]C#Cc1c(C([H])=O)c([H])n([H])c1[H],8.74012737608395
25444,[H]C(=O)n1c([H])nc(=O)c([H])c1[H],9.865574335415285
25451,[H]C(=O)c1nc([H])n(C([H])=O)c1[H],9.984304362028887
25453,[H]C(=O)n1c([H])c([H])c([H])c1C#N,9.499226906321297
25460,[H]C(=O)c1c([H])nc([H])n1C([H])=O,9.899962365592156
25463,[H]/N=c1\c([H])nc([H])c([H])n1C([H])=O,8.841467805772321
25466,[H]C(=O)n1c([H])c([H])c([H])c([H])c1=O,9.064511889709113
25491,[H]/N=C(\[H])Oc1nc([H])c([H])nc1[H],9.582038871815246
25500,[H]C(=O)C([H])([H])c1nc([H])c([H])c([H])n1,10.110348999746599
25507,[H]C(=O)N([H])c1nc([H])c([H])nc1[H],9.25727537704995
25518,[H]C(=O)Oc1c([H])nc([H])nc1[H],10.285291763841242
25528,[H]/N=c1\oc([H])c(C([H])([H])C([H])=O)o1,9.095252247167197
25563,[H]C(=O)C([H])([H])C([H])([H])c1oc([H])c([H])c1[H],8.795788078891912
25594,[H]/N=C(\[H])OC([H])([H])c1c([H])oc([H])c1[H],9.072706000026312
25620,[H]c1nc(C([H])([H])[H])c(C#CC([H])([H])[H])n1[H],8.049708127568355
25633,[H]c1c(C#CC([H])([H])[H])c(N([H])[H])n([H])c1[H],7.362479680761483
25659,[H]c1nc(N([H])[H])oc1C#CC([H])([H])[H],7.9883176973120396
25707,[H]c1nc(C([H])([H])C#CC([H])([H])[H])oc1[H],9.370575752499985
25732,[H]C1=C([H])N([H])C(=C(N([H])[H])N([H])[H])C1=O,7.493788010119908
25741,[H]Oc1nc([H])oc1C(=O)N([H])[H],9.176770392880629
25756,[H]c1nc(C(=O)N([H])[H])c(C([H])([H])[H])o1,9.442561012183807
25784,[H]/N=C(\c1nc(N([H])[H])c([H])o1)N([H])[H],8.554881749852619
25819,[H]/N=C(/c1oc(O[H])nc1[H])N([H])[H],8.813453019674355
25850,[H]c1nc([H])c(C(=O)N([H])[H])nc1[H],10.304077606929841
25856,[H]/N=c1\oc([H])c(C(=O)C([H])([H])[H])o1,9.370808298284594
25868,[H]c1oc(=O)oc1C(=O)N([H])[H],10.039436121747563
25882,[H]c1c(C(=O)N([H])[H])nc(C([H])([H])[H])n1[H],8.84591513677902
25895,[H]c1c(C(=O)C([H])([H])[H])c(N([H])[H])c([H])n1[H],7.651738678496115
25907,[H]c1c(C([H])([H])[H])c([H])n(C(=O)C([H])([H])[H])c1[H],8.547740102484216
25932,[H]c1c([H])c(N([H])[H])n(C(=O)N([H])[H])c1[H],7.5375626460812395
25934,[H]c1nc(N([H])[H])n(C(=O)N([H])[H])c1[H],8.179778202798673
25940,[H]c1oc(=O)n(C(=O)C([H])([H])[H])c1[H],9.37646889792799
25959,[H]c1nc([H])c(C([H])([H])C(=O)C([H])([H])[H])o1,9.288440746429277
25976,[H]c1oc(C([H])([H])C(=O)N([H])[H])c([H])c1[H],8.872523774492487
25979,[H]c1nc(C([H])([H])C(=O)N([H])[H])n([H])c1[H],8.515815818428441
26002,[H]c1nc(C([H])([H])C(=O)C([H])([H])[H])c([H])o1,9.351941563910351
26009,[H]c1oc([H])c(OC(=O)C([H])([H])[H])c1[H],8.779681449846045
26011,[H]c1c(C([H])([H])C(=O)N([H])[H])c([H])n([H])c1[H],8.545828562466738
26027,[H]C#C[C@@]([H])(c1c([H])c([H])c([H])n1[H])C([H])([H])[H],8.007984239636784
26061,[H]C#C[C@@]([H])(c1c([H])c([H])n([H])c1[H])C([H])([H])[H],8.198915766659086
26111,[H]c1oc(C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],8.23131753435166
26120,[H]Oc1nc([H])n([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],7.923877153655725
26135,[H]c1c(C([H])([H])[H])c(N(C([H])([H])[H])C([H])([H])[H])n([H])c1[H],7.805938782458116
26147,[H]c1nc(C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])o1,8.806812225080678
26208,[H]c1oc(N(C([H])([H])[H])C([H])([H])[H])nc1N([H])[H],7.368206474821868
26215,[H]c1c(N(C([H])([H])[H])C([H])([H])[H])c([H])n(C([H])([H])[H])c1[H],6.957522445661238
26249,[H]c1nc(C([H])([H])[H])oc1N(C([H])([H])[H])C([H])([H])[H],7.624472602805938
26284,[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],7.344186472609252
26287,[H]c1nc([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])n1,8.018407332562742
26295,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])oc(=O)n1[H],8.530502603601022
26299,[H]c1oc(=O)oc1C([H])(C([H])([H])[H])C([H])([H])[H],9.377779904422063
26335,[H]c1c(N(C([H])([H])[H])C([H])([H])[H])nc(C([H])([H])[H])n1[H],7.104875579800143
26340,[H]c1oc(C([H])([H])[H])nc1N(C([H])([H])[H])C([H])([H])[H],7.602571864170592
26341,[H]c1oc(N([H])[H])c([H])c1N(C([H])([H])[H])C([H])([H])[H],7.188277659580852
26349,[H]Oc1c([H])oc([H])c1[C@]([H])(N([H])[H])C([H])([H])[H],8.173469939508156
26385,[H]c1c([H])c(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])n([H])c1[H],7.145591400158757
26386,[H]c1oc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],7.482183790647992
26408,[H]c1nc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n1[H],7.405064275723858
26414,[H]c1nc(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])o1,8.54457697747733
26457,[H]O[C@@]([H])(C([H])=O)c1nc([H])n([H])c1[H],8.966308358696518
26460,[H]C(=O)[C@@]([H])(n1c([H])c([H])c([H])c1[H])C([H])([H])[H],8.449189903852766
26463,[H]c1nc([H])n2c1C([H])([H])C2(C([H])([H])[H])C([H])([H])[H],8.357408923950775
26489,[H]OC1(c2c([H])c([H])c([H])n2[H])C([H])([H])C1([H])[H],7.948705380300386
26493,[H]OC1(c2nc([H])c([H])n2[H])C([H])([H])C1([H])[H],8.419621214264124
26515,[H]c1nc2n(c1[H])[C@@]1(C([H])([H])[H])C([H])([H])[C@@]21[H],8.506027569865307
26518,[H]c1nc([H])n2c1[C@@]1(C([H])([H])[H])C([H])([H])[C@@]21[H],8.440598910026276
26542,[H]Oc1c(C([H])([H])[H])oc([H])c([H])c1=O,8.922928236136453
26551,[H]/N=c1\nc([H])oc(N([H])[H])c1N([H])[H],7.999696198335413
26592,[H]/N=c1/c(O[H])c(C([H])([H])[H])nc([H])n1[H],8.138360257923189
26612,[H]/N=c1\oc([H])nc(N([H])[H])c1O[H],7.932285123698842
26645,[H]C#Cc1c(N([H])[H])c(O[H])n([H])c1[H],7.72661251934859
26649,[H]Oc1c(C#N)c([H])n([H])c1O[H],8.166418704691148
26651,[H]C([H])([H])c1oc(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H],7.774329666119806
26652,[H]N([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n1[H],7.399653329664586
26728,[H]C(=O)n1c([H])nc(C([H])([H])[H])c1C([H])([H])[H],8.84111905920358
26761,[H]C#Cc1oc(C([H])([H])[H])c(C([H])([H])[H])c1[H],8.089233079702575
26773,[H]C#Cc1nc(N([H])[H])c(C([H])([H])[H])o1,8.020577375308848
26797,[H]C#Cc1nc(N([H])[H])c(N([H])[H])n1[H],7.678542288514368
26799,[H]C#Cc1nc(N([H])[H])c(N([H])[H])o1,7.936936442142225
26825,[H]C(=O)c1c([H])c(C([H])([H])[H])c(N([H])[H])n1[H],7.636905849814327
26867,[H]/N=c1\oc(N([H])[H])c(C([H])([H])[H])c([H])c1[H],7.481039949142977
26909,[H]Oc1c(N([H])[H])nc([H])c(=O)n1[H],8.415070311279903
26913,[H]/N=c1\nc([H])c(N([H])[H])c(O[H])o1,8.37005098297527
26932,[H]C(=O)c1c(N([H])[H])oc([H])c1N([H])[H],7.759739252792608
26942,[H]c1oc(C([H])([H])[H])c([C@]2([H])OC2([H])[H])c1[H],8.501809581865064
26945,[H]c1nc([C@]2([H])N([H])C2([H])[H])c(C([H])([H])[H])n1[H],8.160366059721886
26957,[H]c1oc(N([H])[H])c([C@]2([H])OC2([H])[H])c1[H],8.419923051123376
26958,[H]c1oc(N([H])[H])c(N2C([H])([H])C2([H])[H])c1[H],7.564062990640555
26964,[H]c1nc(N2C([H])([H])C2([H])[H])c(N([H])[H])o1,8.020115472910685
26980,[H]C#CC([H])([H])c1c([H])c([H])n([H])c1N([H])[H],7.7564131288619365
26982,[H]C#CC([H])([H])c1nc([H])oc1N([H])[H],8.163518136906783
26989,[H]C#CC([H])([H])c1c(C([H])([H])[H])c([H])c([H])n1[H],7.850759149271019
27012,[H]C#Cc1c(C([H])([H])[H])n([H])c(=O)n1[H],7.895479133279004
27020,[H]C([H])([H])c1oc(=O)oc1C#N,10.060230344737029
27046,[H]C(=O)c1oc(=O)oc1N([H])[H],9.186092744417056
27050,[H]C(=O)C([H])([H])c1c(C([H])([H])[H])oc([H])c1[H],8.595527511776499
27056,[H]C(=O)N([H])c1c(C([H])([H])[H])oc([H])c1[H],8.194585145288082
27071,[H]/N=C(\[H])N([H])c1nc([H])oc1N([H])[H],7.481255232025432
27078,[H]/N=C(\[H])Oc1nc([H])n([H])c1N([H])[H],8.346193133412307
27088,[H]/N=C(\[H])Oc1c([H])c([H])n([H])c1O[H],7.44277184195671
27107,[H]/N=C(\[H])Oc1oc([H])nc1C([H])([H])[H],9.146591697483425
27109,[H]C(=O)Oc1oc([H])nc1C([H])([H])[H],9.567758257401026
27121,[H]C(=O)N([H])c1c(N([H])[H])nc([H])n1[H],8.128875568701021
27196,[H]c1c2c(nc([H])n2[H])c(C([H])([H])[H])n1[H],7.260615684955354
27199,[H]c1nc2c(C([H])([H])[H])oc([H])c2o1,8.365688502512354
27224,[H]c1nc2c([H])oc(N([H])[H])c2o1,7.791780273696722
27229,[H]C1=C([H])C([H])([H])c2c(N([H])[H])c([H])c([H])n21,7.2107850270921725
27235,[H]C([H])([H])c1oc(=O)n2c1C([H])([H])C2([H])[H],8.171190063444566
27242,[H]c1c2c(c(C([H])([H])[H])n1[H])C([H])([H])C([H])([H])C2([H])[H],7.621977030248722
27244,[H]c1c2c(c(C([H])([H])[H])n1[H])C([H])([H])C([H])([H])N2[H],7.117415334894823
27245,[H]c1oc(C([H])([H])[H])c2c1N([H])C([H])([H])C2([H])[H],7.644578383166412
27320,[H]Oc1c([H])n([H])c(C([H])([H])[H])nc1=O,8.741567691085335
27336,[H]/N=c1\c([O-])c([H])[n+]([H])c(N([H])[H])n1[H],7.256777508039935
27357,[H]c1c(C([H])([H])[H])oc(N([H])[H])nc1=O,9.735639742955797
27375,[H]N([H])c1nc(=O)nc(C([H])([H])[H])o1,10.11108488814929
27378,[H]/N=c1\nc(N([H])[H])oc(N([H])[H])c1[H],8.320191236140008
27389,[H]/N=c1\c([H])c([O-])[n+]([H])c(N([H])[H])n1[H],7.361155781512218
27392,[H]/N=c1\nc(O[H])oc(N([H])[H])n1,9.284106503222706
27403,[H]N=c1nc(O[H])oc(O[H])n1,9.803700007795726
27418,[H]/N=c1/nc(C([H])([H])[H])c([H])c([H])nc1[H],9.296566833722633
27444,[H]/N=c1/nc(N([H])[H])nc([H])c([H])n1,9.364843537929076
27465,[H]/N=c1\nc(O[H])nc([H])nc1[H],9.809188073645581
27473,[H]Oc1nc(=O)nc([H])c([H])c1[H],10.69177502708559
27480,[H]/N=c1/n([H])c(C([H])([H])[H])c([H])c(=O)n1[H],8.726652381970881
27490,[H]/N=c1/n([H])c(C([H])([H])[H])nc(=O)n1[H],9.627646327974796
27569,[H]C#Cc1nc([H])nc(C([H])([H])[H])c1[H],9.969754090940453
27598,[H]C#Cc1nc([H])nc(N([H])[H])n1,9.636738879353054
27639,[H]c1c(C#N)c(N([H])[H])n([H])c1C([H])([H])[H],7.9311298642981125
27652,[H]Oc1c([H])c(C#N)c(N([H])[H])n1[H],7.881625166188202
27667,[H]N([H])c1nc(C#N)c(N([H])[H])o1,8.324723853074252
27696,[H]C#Cc1oc(C([H])([H])[H])nc1C([H])([H])[H],8.591373067805648
27712,[H]C#Cc1oc(N([H])[H])c([H])c1N([H])[H],7.205251920957878
27718,[H]N([H])c1nc(N([H])[H])c(C#N)o1,8.265988870434827
27739,[H]C(=O)c1oc(C([H])([H])[H])nc1C([H])([H])[H],9.414896229819087
27743,[H]Oc1nc(C([H])([H])[H])oc1C([H])=O,9.193586490794946
27752,[H]Oc1c([H])c(O[H])n([H])c1C([H])=O,8.11921777696531
27759,[H]Oc1c([H])c(C([H])([H])[H])n2c1C([H])([H])C2([H])[H],7.322726101279502
27774,[H]c1c(C([H])([H])[H])nc(N([H])[H])n([H])c1=O,8.595220896597619
27825,[H]/N=c1\oc(C([H])([H])[H])nc(O[H])c1[H],8.65605179816823
27839,[H]c1c(N([H])[H])c([H])c(=O)n([H])c1N([H])[H],7.7299862332754925
27855,[H]Oc1nc(N([H])[H])nc(=O)o1,10.112815766332108
27877,[H]c1c(N([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],7.81657391739098
27889,[H]Oc1nc(C([H])([H])[H])nc(C([H])([H])[H])c1[H],9.57549742055077
27920,[H]C(=O)c1c([H])c(N([H])[H])n([H])c1C([H])([H])[H],7.93770479645113
27981,[H]C(=O)n1c([H])c(N([H])[H])oc1=O,8.544711894252053
28006,[H]Oc1c(C([H])([H])[H])c([H])n(C([H])=O)c1[H],8.429041755366491
28018,[H]c1c(C([H])([H])C#N)c([H])n([H])c1C([H])([H])[H],8.332892420063244
28034,[H]C#CC([H])([H])n1c([H])c([H])c(C([H])([H])[H])c1[H],8.041127052290895
28044,[H]Oc1c([H])c([H])n(C([H])([H])C#N)c1[H],8.25765950048028
28066,[H]C(=O)C([H])([H])c1c([H])oc(N([H])[H])c1[H],7.988701418675952
28089,[H]Oc1nc(N([H])C([H])=O)c([H])n1[H],8.077046846775463
28102,[H]C1=C([H])C([H])([H])c2c([H])c(C([H])([H])[H])n([H])c21,7.122630783471396
28133,[H]c1nc2c(o1)N=C(N([H])[H])C2([H])[H],7.864929489542392
28150,[H]Oc1nc2c(o1)C([H])=C([H])C2([H])[H],8.027500006394035
28161,[H]c1c(C([H])([H])[H])n([H])c2c1nc([H])n2[H],7.446141629281268
28211,[H]c1c(C([H])([H])[H])oc2c1OC([H])([H])O2,7.588832307354464
28238,[H]N([H])c1nc2c(o1)C([H])([H])C([H])([H])C2([H])[H],7.93753713621606
28241,[H]N([H])c1nc2c(o1)C([H])([H])C([H])([H])O2,7.714634918840004
28259,[H]Oc1nc2c(o1)C([H])([H])C([H])([H])N2[H],7.769155461842314
28260,[H]Oc1nc2c(n1[H])C([H])([H])C([H])([H])O2,7.620329225705775
28276,[H]c1c2nc(C([H])([H])[H])oc2c([H])n1[H],8.039684892357853
28282,[H]c1c(C([H])([H])[H])c([H])n2c1[C@]1([H])C([H])([H])[C@]21[H],7.842685198992996
28292,[H]c1nc2oc(N([H])[H])c([H])n2c1[H],8.130552282618467
28294,[H]C1=C([H])C([H])([H])c2nc(C([H])([H])[H])c([H])n21,8.12941627799334
28297,[H]C1=C([H])C([H])([H])c2c([H])c(N([H])[H])c([H])n21,7.169656940625722
